名称,英文名称,星级,Id,类型,耐久,炮击,雷击,防空,航空,装填,反潜,命中,机动,耐久(增长),炮击(增长),雷击(增长),防空(增长),航空(增长),装填(增长),反潜(增长),命中(增长),机动(增长)
库拉索,qipao,5,900175,1,904,60,104,79,0,73,0,67,61,8955,238,416,628,0,364,0,996,906
杓鹬,qipao,5,900176,1,904,60,104,79,0,73,0,67,61,8955,238,416,628,0,364,0,996,906
追赶者,qipao,5,900177,1,904,60,104,79,0,73,0,67,61,8955,238,416,628,0,364,0,996,906
天狼星,qipao,5,900178,1,904,60,104,79,0,73,0,67,61,8955,238,416,628,0,364,0,996,906
U-556,KMS U-556,2,900180,8,20,8,96,0,0,31,0,57,7,200,82,950,0,0,152,0,840,108
U-556,KMS U-556,2,900181,8,20,8,96,0,0,31,0,57,7,200,82,950,0,0,152,0,840,108
U-556,KMS U-556,2,900182,8,20,8,96,0,0,31,0,57,7,200,82,950,0,0,152,0,840,108
企业,USS Enterprise,6,900184,7,25660,0,0,154,500,49,0,37,19,25405,0,0,2062,1190,242,0,540,276
丹佛,USS Denver,5,900185,2,18490,720,0,150,0,68,0,55,30,18305,579,0,1703,0,340,0,816,438
哥伦比亚,USS Columbia,5,900186,2,18490,770,0,151,0,69,0,56,30,18305,619,0,1711,0,342,0,822,438
蒙彼利埃,USS Montpelier,6,900187,2,18720,780,0,156,0,71,0,56,30,18535,623,0,1775,0,354,0,828,438
克利夫兰,USS Cleveland,5,900188,2,18490,760,0,151,0,69,0,56,30,18305,605,0,1721,0,344,0,828,438
圣女贞德,FFNF Jeanne d'Arc,5,900191,2,175643,50,45,133,0,64,0,46,10,15110,312,0,1168,0,340,0,888,414
鲁莽,FFNF Le Téméraire,5,900192,1,175643,50,45,133,0,64,0,46,10,15110,312,0,1168,0,340,0,888,414
倔强,FFNF L'Opiniâtre,5,900193,1,175643,50,45,133,0,64,0,46,10,15110,312,0,1168,0,340,0,888,414
黎塞留,FFNF Richelieu,6,900194,5,1282100,60,0,9999,0,13,0,28,20,32070,808,0,1540,0,290,0,330,108
光辉,HMS Illustrious,6,900195,5,1282100,60,0,9999,0,13,0,28,20,32070,808,0,1540,0,290,0,330,108
贝亚恩,FFNF Béarn,6,900196,7,1282100,60,0,9999,0,13,0,28,20,32070,808,0,1540,0,290,0,330,108
泛用型布里,UNIV Universal Bulin,4,900235,2,175643,50,45,133,0,64,0,46,10,15110,312,0,1168,0,340,0,888,414
拉菲,USS Laffey,5,900240,1,175643,50,45,133,220,64,0,46,10,7790,184,558,644,0,402,0,1104,894
标枪,HMS Javelin,5,900241,1,175643,50,45,133,220,64,0,46,10,6215,146,700,584,0,378,0,1050,1158
Z23,KMS Z23,5,900242,1,175643,50,45,133,220,64,0,46,10,8425,222,608,552,0,364,0,948,864
绫波,IJN Ayanami,5,900243,1,175643,50,45,133,220,64,0,46,10,7070,120,972,536,0,390,0,990,1068
提尔比茨,KMS Tirpitz,6,900244,5,1282100,60,0,9999,0,13,0,28,20,36025,814,396,756,0,276,0,324,120
齐柏林伯爵,KMS Graf Zeppelin,6,900245,7,1131480,0,0,61,78,300,0,30,14,32110,0,0,1180,752,210,0,444,204
格奈森瑙,KMS Gneisenau,5,900246,4,1282100,60,0,9999,0,13,0,28,20,30260,684,414,908,0,288,0,318,126
翔鹤,IJN Shōkaku,6,900247,7,1131480,0,0,61,78,300,0,30,14,28090,0,0,1300,786,220,0,444,204
瑞鹤,IJN Zuikaku,6,900248,7,1131480,0,0,61,78,300,0,30,14,30025,0,0,1200,786,220,0,444,210
山城.改,IJN Yamashiro,5,900249,10,1282100,60,0,9999,0,13,0,28,20,29460,606,0,1060,288,230,0,360,78
北卡罗来纳,USS North Carolina,6,900250,5,1282100,60,0,9999,0,13,0,28,20,32070,808,0,1540,0,290,0,330,108
华盛顿,USS Washington,6,900251,5,1282100,60,0,9999,0,13,0,28,20,33000,808,0,1540,0,290,0,330,108
企业,USS Enterprise,6,900252,7,1131480,0,0,61,78,300,0,30,14,25405,0,0,1224,826,242,0,540,276
约克公爵,HMS Duke of York,6,900253,5,1282100,60,0,9999,0,13,0,28,20,32540,808,0,820,0,280,0,330,108
胜利,HMS Victorious,6,900254,7,1131480,0,0,61,78,300,0,30,14,25690,0,0,1064,774,190,0,456,186
三笠,IJN Mikasa,6,900255,5,1282100,60,0,9999,0,13,0,28,20,21570,620,0,632,0,298,0,330,48
马萨诸塞,USS Massachusetts,6,900256,5,1282100,60,0,9999,0,13,0,28,20,31790,796,0,1540,0,286,0,348,108
胡德,HMS Hood,6,900257,4,1282100,60,0,9999,0,13,0,28,20,36215,656,0,1200,0,290,0,318,126
皇家方舟,HMS Ark Royal,5,900258,7,1131480,0,0,61,78,300,0,30,14,25055,0,0,1136,752,216,0,516,186
赤城,IJN Akagi,6,900259,7,1131480,0,0,61,78,300,0,30,14,27500,0,0,1196,772,238,0,456,192
加贺,IJN Kaga,6,900260,7,1131480,0,0,61,78,300,0,30,14,28265,0,0,1200,768,238,0,456,168
声望,HMS Renown,5,900261,4,1282100,60,0,9999,0,13,0,28,20,24920,704,0,1012,0,286,0,342,126
英王乔治五世,HMS King George V,6,900262,5,1282100,60,0,9999,0,13,0,28,20,32540,814,0,968,0,286,0,330,108
厌战,HMS Warspite,6,900263,5,1282100,60,0,9999,0,13,0,28,20,31650,830,0,804,0,290,0,360,84
光辉,HMS Illustrious,6,900264,7,1131480,0,0,61,78,300,0,30,14,27390,0,0,1092,752,216,0,462,186
可畏,HMS Formidable,6,900265,7,1131480,0,0,61,78,300,0,30,14,26590,0,0,1064,778,216,0,456,180
苏维埃罗西亚,SN Sovetskaya Rossiya,6,900266,5,1282100,60,0,9999,0,13,0,28,20,33705,808,0,904,0,254,0,282,114
甘古特,SN Gangut,5,900267,5,1282100,60,0,9999,0,13,0,28,20,26395,614,0,636,0,272,0,294,84
萨拉托加,USS Saratoga,5,900268,7,1131480,0,0,61,78,300,0,30,14,28855,0,0,1120,746,202,0,468,198
埃塞克斯,USS Essex,6,900269,7,1131480,0,0,61,78,300,0,30,14,27030,0,0,1232,822,238,0,450,198
无畏,USS Intrepid,6,900270,7,1131480,0,0,61,78,300,0,30,14,26980,0,0,1232,816,238,0,432,198
邦克山,USS Bunker Hill,6,900271,7,1131480,0,0,61,78,300,0,30,14,26880,0,0,1144,804,238,0,420,198
黎塞留,FFNF Richelieu,6,900272,5,1282100,60,0,9999,0,13,0,28,20,34125,848,0,1080,0,304,0,342,132
贝亚恩,FFNF Béarn,5,900273,7,1131480,0,0,61,78,300,0,30,14,26140,318,466,1136,704,202,0,432,132
豪,HMS Howe,6,900274,5,1282100,60,0,9999,0,13,0,28,20,32540,804,0,948,0,290,0,330,108
英勇,HMS Valiant,5,900275,5,1282100,60,0,9999,0,13,0,28,20,30495,782,0,776,0,276,0,330,84
英仙座,HMS Perseus,6,900276,6,1131480,0,0,61,78,300,0,30,14,22340,0,0,968,606,308,0,420,270
鹰,HMS Eagle,5,900277,7,1131480,0,0,61,78,300,0,30,14,24970,392,0,1136,690,206,0,432,144
长门,IJN Nagato,6,900278,5,1282100,60,0,9999,0,13,0,28,20,32810,792,0,668,0,268,0,318,108
突击者,USS Ranger,4,900279,6,1131480,0,0,61,78,300,0,30,14,19435,0,0,908,440,238,0,432,282
加贺,IJN Kaga,6,900280,5,1282100,60,0,9999,0,13,0,28,20,33565,800,396,684,0,272,0,324,114
凤翔,IJN Hōshō,5,900281,6,1131480,0,0,61,78,300,0,30,14,14600,0,0,940,528,322,0,390,270
罗德尼,HMS Rodney,5,900282,5,1282100,60,0,9999,0,13,0,28,20,31025,778,0,796,0,272,0,330,78
J-10,J-10,6,900290,1,99999,95,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
J-15,J-15,6,900291,1,99999,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
FC-1,FC-1,6,900292,1,99999,90,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
FC-31,FC-31,6,900293,1,99999,120,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0
埃姆登,SMS Emden,5,900300,2,175643,50,45,133,0,64,0,46,10,15110,312,0,1168,0,340,0,888,414
巴尔的摩,USS Baltimore,6,900301,3,1953,124,0,120,0,68,0,45,9,19985,683,0,1056,0,470,0,701,377
埃吉尔,KMS Ägir,6,900302,18,3084,53,38,116,0,62,0,45,12,30525,1036,736,920,0,308,0,660,174
塞德利茨,SMS Seydlitz,3,900303,4,1225,73,33,49,0,55,0,22,7,33004,925,457,1072,0,381,0,354,209
佐治亚,simulation,6,900304,5,1459,84,0,79,0,60,0,23,9,35580,1656,0,1540,0,298,0,342,138
吕佐夫,SMS Lützow,3,900305,4,1166,72,31,48,0,60,0,22,9,31403,914,431,1044,0,419,0,343,232
泛用型布里,UNIV Universal Bulin,4,900310,2,175643,50,45,133,0,64,0,46,10,15110,312,0,1168,0,340,0,888,414
试作型布里MKII,UNIV Trial Bulin MKII,5,900311,1,175643,50,45,133,0,64,0,46,10,15110,312,0,1168,0,340,0,888,414
泛用型布里,UNIV Universal Bulin,4,900312,1,175643,50,45,133,0,64,0,46,10,15110,312,0,1168,0,340,0,888,414
特装型布里MKIII,UNIV Specialized Bulin Custom MKIII,6,900314,1,175643,50,45,133,0,64,0,46,10,15110,312,0,1168,0,340,0,888,414
岛风,IJN Shimakaze,6,900315,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
筑摩,IJN Chikuma,6,900316,3,1860,121,114,87,0,66,0,40,13,18415,482,454,692,0,330,0,594,192
欧根亲王,KMS Prinz Eugen,6,900317,3,2708,107,70,94,0,67,0,44,9,26810,426,280,752,0,334,0,648,138
骏河,IJN Suruga,6,900318,5,3360,199,98,99,0,51,0,21,7,33260,796,390,788,0,254,0,312,108
葛城,IJN Katsuragi,6,900319,7,2497,0,0,144,199,44,0,32,13,24720,0,0,1144,792,220,0,480,192
奥丁,KMS Odin,6,900320,4,1186,69,45,64,0,63,0,20,8,28930,1348,880,1256,0,312,0,300,120
试作型布里MKII,UNIV Trial Bulin MKII,5,900324,1,175643,50,45,133,0,64,0,46,10,15110,312,0,1168,0,340,0,888,414
巴尔的摩,USS Baltimore,6,900330,3,1953,124,0,120,0,68,0,45,9,19985,683,0,1056,0,470,0,701,377
克利夫兰,USS Cleveland,5,900331,2,1849,76,0,151,0,69,0,56,30,18613,422,0,1295,0,482,0,828,594
孟菲斯,USS Memphis,5,900332,2,1392,67,97,137,0,68,0,52,30,14475,373,541,1191,0,473,0,768,672
飞龙·META,Hiryu.META,6,900333,7,2331,0,0,145,198,49,0,23,11,17840,0,0,768,1035,387,0,324,284
皇家方舟·META,Ark Royal.META,6,900334,7,2626,0,0,150,199,42,0,27,9,19583,0,0,788,992,292,0,379,262
企业,USS Enterprise,6,900335,7,2566,0,0,154,207,49,0,37,19,27540,0,0,1322,972,338,0,540,336
贝尔法斯特,HMS Belfast,6,900340,2,1689,82,159,136,0,67,0,55,28,17283,457,834,1183,0,467,0,810,641
爱丁堡,HMS Edinburgh,5,900341,2,1943,72,129,146,0,65,0,55,29,19240,401,707,1260,0,450,0,810,672
天狼星,HMS Sirius,6,900342,2,1593,69,74,182,0,67,0,58,28,16301,386,411,1526,0,465,0,856,646
埃塞克斯,USS Essex,6,900343,7,2730,0,0,155,206,48,0,30,13,29755,0,0,1329,1018,333,0,450,327
香格里拉,USS Shangri-La,6,900344,7,2730,0,0,155,204,48,0,31,13,29755,0,0,1329,1013,333,0,462,327
厌战,HMS Warspite,6,900345,5,3197,209,0,101,0,58,0,24,6,34842,925,0,896,0,406,0,400,217
U-47,KMS U-47,6,900346,8,515,22,254,0,0,41,0,61,7,5956,123,1225,0,0,282,0,900,239
神通,IJN Jintsū,5,900350,2,1101,72,162,132,0,70,0,52,29,11481,398,767,1151,0,490,0,768,742
新泽西,USS New Jersey,6,900351,5,3927,217,0,208,0,62,0,24,9,42474,1005,0,1662,0,434,0,389,235
小克利夫兰,USS Cleveland,5,900352,2,1546,74,0,151,0,66,0,54,30,15563,414,0,1295,0,462,0,805,605
小海伦娜,USS Helena,5,900353,2,1375,77,0,148,0,68,0,59,28,14182,426,0,1269,0,475,0,872,593
小圣地亚哥,USS San Diego,5,900354,2,1367,60,74,207,0,67,0,58,28,14094,333,411,1702,0,467,0,852,635
小企业,USS Enterprise,5,900355,7,2422,0,0,139,192,43,0,32,13,26403,0,0,1207,965,297,0,480,327
小赤城,IJN Akagi,5,900356,7,2654,0,0,145,186,46,0,31,13,27252,0,0,1253,943,319,0,456,322
小光辉,HMS Illustrious,5,900357,7,2507,0,0,123,179,41,0,29,13,26072,0,0,1080,914,282,0,433,316
拉菲,USS Laffey,5,900358,5,786,47,140,81,0,81,0,75,60,9098,258,754,718,0,562,0,1151,1121
标枪,HMS Javelin,5,900359,1,628,37,176,74,0,76,0,71,78,7260,205,904,652,0,529,0,1093,1428
绫波,IJN Ayanami,5,900360,1,714,30,244,67,0,78,0,67,72,8257,167,1176,598,0,546,0,1032,1332
Z23,KMS Z23,5,900361,1,851,55,152,69,0,73,0,64,58,9700,309,808,615,0,510,0,987,1083
斯库拉,HMS Scylla,6,900362,2,1612,67,75,195,0,66,0,59,28,16497,375,417,1619,0,459,0,869,652
英雄,HMS Hero,5,900363,1,1101,72,162,132,0,70,0,52,29,11481,398,767,1151,0,490,0,768,742
黎塞留,FFNF Richelieu,6,900364,18,3072,134,0,104,0,62,0,43,11,31949,729,0,919,0,434,0,618,211
怨仇,HMS Implacable,6,900365,7,2835,0,0,153,209,46,0,32,13,30428,0,0,1314,1026,322,0,481,327
皇家橡树,HMS Royal Oak,6,900366,5,3215,201,0,106,0,57,0,24,5,34777,947,0,933,0,400,0,389,188
百眼巨人,HMS Argus,5,900367,6,2051,0,0,118,132,65,0,26,16,22694,0,0,1036,718,450,0,429,351
明斯克,SN Minsk,5,900368,1,1037,67,104,79,0,74,0,67,65,11991,370,582,701,0,513,0,1032,1208
恰巴耶夫,SN Chapayev,6,900369,2,1868,79,0,156,0,72,0,56,30,18806,437,0,1337,0,498,0,828,599
苏维埃罗西亚,SN Sovetskaya Rossiya,6,900370,5,3404,203,0,114,0,51,0,19,8,37387,1006,0,1007,0,356,0,307,212
伏尔加,SN Volga,6,900371,7,2941,0,0,171,187,45,0,35,12,29120,0,0,1446,947,314,0,513,259
库尔斯克,SN Kursk,6,900372,3,2069,129,97,58,0,69,0,53,11,20490,700,541,513,0,478,0,777,429
伏罗希洛夫,SN Voroshilov,6,900373,2,1846,68,90,190,0,69,0,54,39,19202,379,501,1576,0,478,0,798,815
塞瓦斯托波尔,SN Sevastopol,5,900374,5,2666,154,0,80,0,55,0,20,6,29057,764,0,709,0,381,0,320,217
泛用型布里,UNIV Universal Bulin,4,900375,1,100,10,10,10,10,50,0,50,50,1000,100,100,100,100,500,0,500,500
试作型布里MKII,UNIV Trial Bulin MKII,5,900376,1,100,10,10,10,10,50,0,50,50,1000,100,100,100,100,500,0,500,500
特装型布里MKIII,UNIV Specialized Bulin Custom MKIII,6,900377,1,100,10,10,10,10,50,0,50,50,1000,100,100,100,100,500,0,500,500
俾斯麦Zwei,KMS Bismarck Zwei,6,900378,5,3750,211,0,126,0,66,0,24,8,41498,1034,0,1108,0,457,0,383,150
乌尔里希·冯·胡滕,KMS Ulrich von Hutten,6,900379,5,3874,214,0,116,0,65,0,23,8,42868,1046,0,1024,0,454,0,345,150
瑞鹤,IJN Zuikaku,6,900380,7,3033,0,0,151,197,44,0,30,14,31539,0,0,1299,986,307,0,444,338
雷根斯堡,KMS Magdeburg,6,900381,2,1552,79,152,178,0,75,0,55,31,16006,440,806,1494,0,523,0,838,721
奥托·冯·阿尔文斯莱本,KMS Otto von Alvensleben,6,900382,1,1227,58,164,74,0,80,0,67,56,13375,322,853,652,0,554,0,1026,1031
格奈森瑙·META,Gneisenau.META,6,900383,18,3172,184,77,133,0,60,0,16,6,22167,932,430,715,0,418,0,244,170
圣女贞德,FFNF Jeanne d'Arc,5,900384,2,1365,70,122,128,0,67,0,60,17,14088,389,669,1116,0,467,0,913,584
谢菲尔德,HMS Sheffield,5,900385,2,1615,72,137,165,0,67,0,55,29,16528,398,738,1398,0,467,0,810,672
能代,IJN Noshiro,6,900386,2,1380,80,175,156,0,66,0,59,29,14395,447,902,1337,0,462,0,867,705
骏河,IJN Suruga,6,900387,5,3360,199,98,99,0,51,0,21,7,37006,995,546,879,0,356,0,370,239
帝国,RN Impero,6,900388,7,3043,0,0,155,204,45,0,31,12,30130,0,0,1329,1011,310,0,466,259
里昂,FFNF Lyon,5,900389,5,2912,194,74,96,0,57,0,22,4,31984,975,414,852,0,400,0,320,198
孟菲斯·META,Memphis.META,5,900390,2,1432,69,99,141,0,70,0,39,23,10009,383,552,750,0,486,0,555,394
阿布鲁齐公爵,RN Duca degli Abruzzi,6,900391,2,1872,73,149,175,0,66,0,59,31,18842,407,790,1475,0,462,0,875,612
喀琅施塔得,SN Kronshtadt,6,900392,18,3072,134,0,104,0,62,0,43,11,31949,729,0,919,0,434,0,618,211
飞龙·META,Hiryu.META,6,900393,7,2331,0,0,145,198,49,0,23,11,17840,0,0,768,1035,387,0,324,284
皇家方舟·META,Ark Royal.META,6,900394,7,2626,0,0,150,199,42,0,27,9,19583,0,0,788,992,292,0,379,262
光辉,HMS Illustrious,6,900395,7,2730,0,0,155,204,48,0,31,13,29755,0,0,1329,1013,333,0,462,327
路易九世,FFNF Saint-Louis,6,900396,3,943,52,42,46,0,70,0,47,10,23000,1119,919,1010,0,486,0,694,431
鲁普雷希特亲王,simulation,6,900397,18,3172,184,77,133,0,60,0,16,6,22167,932,430,715,0,418,0,244,170
弗兰德尔,MNF Flandre,6,900398,18,3072,134,0,104,0,62,0,43,11,31949,729,0,919,0,434,0,618,211
加斯科涅,MNF Gascogne,6,900399,5,3197,209,0,101,0,58,0,24,6,34842,925,0,896,0,406,0,400,217
香槟,FFNF Champagne,6,900400,5,3197,209,0,101,0,58,0,24,6,34842,925,0,896,0,406,0,400,217
奥丁,KMS Odin,6,900401,5,3197,209,0,101,0,58,0,24,6,34842,925,0,896,0,406,0,400,217
伊吹,IJN Ibuki,6,900402,3,824,51,54,36,0,69,0,47,10,20939,1096,1170,793,0,477,0,690,476
四万十,IJN Shimanto,6,900403,2,916,33,81,86,0,57,0,57,30,22710,664,1700,1746,0,399,0,816,495
云仙,IJN Unzen,6,900404,3,1983,142,123,104,0,70,0,49,12,20465,763,676,919,0,485,0,719,511
皇家财富号,MOT Royal Fortune,6,900405,22,955,91,0,0,0,66,0,57,31,9932,506,0,0,0,462,0,830,528
白上吹雪,Shirakami Fubuki ,6,900801,1,727,35,232,82,92,80,0,70,71,7195,140,924,656,368,396,0,1032,1044
夏色祭,Natsuiro Matsuri ,5,900802,1,700,32,224,76,0,76,0,69,71,6935,128,894,604,0,378,0,1020,1044
百鬼绫目,Nakiri Ayame ,5,900803,3,1756,107,0,91,0,64,0,37,9,17385,428,0,720,0,318,0,552,138
时乃空,Tokino Sora ,6,900804,7,2626,0,0,158,199,45,0,35,11,26000,0,0,1256,792,224,0,516,168
紫咲诗音,Murasaki Shion ,5,900805,6,2056,0,0,118,144,64,0,28,19,20355,0,0,932,576,318,0,420,276
大神澪,Ōkami Mio ,5,900806,7,2530,0,0,134,176,43,0,35,11,25055,0,0,1060,700,216,0,516,156
湊阿库娅,Minato Aqua ,6,900807,8,668,30,258,0,0,40,0,61,10,6610,122,1028,0,0,198,0,900,144
狂战帝王古立特,Rogue Kaiser Gridman,6,900808,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西雅图,simulation,6,900907,2,924,33,0,70,0,57,0,54,28,22545,652,0,1364,0,286,0,792,414
佐治亚,simulation,6,900908,5,1459,84,0,79,0,60,0,23,9,35580,1656,0,1540,0,298,0,342,138
北风,simulation,6,900909,1,454,16,75,37,0,82,0,75,72,11075,316,1476,716,0,408,0,1110,1062
吾妻,simulation,6,900910,18,1291,58,0,42,0,62,0,43,11,31480,1136,0,824,0,310,0,636,168
腓特烈大帝,simulation,6,900911,5,1634,87,0,45,0,58,0,22,8,39855,1708,0,880,0,288,0,330,120
加斯科涅,simulation,6,900912,5,1334,83,0,45,0,62,0,24,10,32540,1632,0,884,0,308,0,360,144
柴郡,simulation,6,900913,3,888,46,39,55,0,57,0,43,10,21655,908,756,1080,0,286,0,630,144
德雷克,simulation,6,900914,3,1093,51,46,47,0,70,0,45,9,26660,1004,896,920,0,346,0,660,138
美因茨,simulation,6,900915,2,952,49,36,67,0,67,0,44,9,23220,956,704,1320,0,334,0,648,132
奥丁,simulation,6,900916,4,1350,67,45,64,0,40,0,20,8,32930,1312,880,1256,0,198,0,300,120
香槟,simulation,6,900917,5,1334,83,0,45,0,66,0,22,9,32540,1632,0,888,0,330,0,330,132
安克雷奇,simulation,6,900918,3,2710,47,40,104,0,60,0,51,10,26830,924,784,832,0,298,0,750,144
白龙,simulation,6,900919,7,3491,0,0,151,88,46,0,32,14,34570,0,0,1196,1724,230,0,480,210
埃吉尔,simulation,6,900920,18,3084,53,38,116,0,62,0,45,12,30525,1036,736,920,0,308,0,660,174
奥古斯特·冯·帕塞瓦尔,simulation,6,900921,7,3135,0,0,153,83,44,0,37,13,31040,0,0,1212,1628,220,0,552,192
马可波罗,simulation,6,900922,5,3474,83,0,119,0,57,0,20,9,34395,1636,0,948,0,286,0,300,132
普利茅斯,simulation,6,900923,2,930,36,75,63,0,66,0,60,29,24771,793,1550,1340,0,457,0,913,554
鲁普雷希特亲王,simulation,6,900924,4,1410,71,56,60,0,55,0,21,9,37979,1475,1202,1279,0,380,0,336,238
哈尔滨,simulation,6,900925,2,624,28,69,78,0,71,0,57,54,15486,614,1445,1604,0,495,0,845,834
契卡洛夫,simulation,6,900926,7,1105,0,0,61,84,44,0,36,13,26945,0,0,1287,1712,307,0,530,271
布雷斯特,simulation,6,900927,18,1259,56,0,47,0,70,0,45,11,32248,1206,0,1031,0,486,0,642,269
奇尔沙治,simulation,6,900928,10,1571,83,0,63,70,56,0,28,8,40236,1695,0,1333,1661,391,0,397,233
四万十,simulation,6,900929,2,916,33,81,80,0,57,0,57,30,22710,664,1700,1632,0,399,0,816,495
菲利克斯·舒尔茨,simulation,6,900930,1,550,26,66,30,0,80,0,73,75,14779,558,1393,659,0,554,0,1124,1061
兴登堡,simulation,6,900931,3,1037,59,48,43,0,64,0,50,10,25300,1260,1039,945,0,445,0,735,431
弗兰德尔,simulation,6,900932,5,1460,84,0,51,0,61,0,24,11,37998,1709,0,1096,0,426,0,367,219
勒马尔,MNF Le Mars,2,901011,1,222,13,78,26,0,71,0,68,74,6320,177,973,562,0,492,0,1050,1373
勒马尔,MNF Le Mars,3,901012,1,276,16,97,32,0,71,0,68,74,6320,177,973,562,0,492,0,1050,1373
勒马尔,MNF Le Mars,4,901013,1,384,22,136,45,0,71,0,68,74,6320,177,973,562,0,492,0,1050,1373
勒马尔,MNF Le Mars,5,901014,1,547,32,194,64,0,71,0,68,74,6320,177,973,562,0,492,0,1050,1373
塔尔图,MNF Tartu,2,901021,1,301,22,51,26,0,75,0,67,78,8580,305,690,576,0,521,0,1032,1445
塔尔图,MNF Tartu,3,901022,1,374,27,64,32,0,75,0,67,78,8580,305,690,576,0,521,0,1032,1445
塔尔图,MNF Tartu,4,901023,1,521,38,89,45,0,75,0,67,78,8580,305,690,576,0,521,0,1032,1445
塔尔图,MNF Tartu,5,901024,1,742,55,126,65,0,75,0,67,78,8580,305,690,576,0,521,0,1032,1445
沃克兰,MNF Vauquelin,2,901031,1,301,21,52,27,0,76,0,70,78,8580,289,702,584,0,526,0,1076,1445
沃克兰,MNF Vauquelin,3,901032,1,374,26,65,34,0,76,0,70,78,8580,289,702,584,0,526,0,1076,1445
沃克兰,MNF Vauquelin,4,901033,1,521,36,90,47,0,76,0,70,78,8580,289,702,584,0,526,0,1076,1445
沃克兰,MNF Vauquelin,5,901034,1,742,52,129,66,0,76,0,70,78,8580,289,702,584,0,526,0,1076,1445
凯尔圣,MNF Kersaint,2,901041,1,301,20,53,27,0,76,0,71,78,8580,279,713,590,0,531,0,1093,1445
凯尔圣,MNF Kersaint,3,901042,1,374,25,66,34,0,76,0,71,78,8580,279,713,590,0,531,0,1093,1445
凯尔圣,MNF Kersaint,4,901043,1,521,35,92,47,0,76,0,71,78,8580,279,713,590,0,531,0,1093,1445
凯尔圣,MNF Kersaint,5,901044,1,742,50,131,67,0,76,0,71,78,8580,279,713,590,0,531,0,1093,1445
恶毒,MNF Le Malin,3,901111,1,326,25,51,26,0,76,0,68,79,9281,350,688,562,0,526,0,1045,1448
恶毒,MNF Le Malin,4,901112,1,405,31,64,32,0,76,0,68,79,9281,350,688,562,0,526,0,1045,1448
恶毒,MNF Le Malin,5,901113,1,564,44,89,45,0,76,0,68,79,9281,350,688,562,0,526,0,1045,1448
恶毒,MNF Le Malin,6,901114,1,803,63,126,64,0,76,0,68,79,9281,350,688,562,0,526,0,1045,1448
恶毒(μ兵装),MNF Le Malin,3,901121,1,326,26,51,25,0,76,0,67,79,9281,356,692,553,0,526,0,1032,1448
恶毒(μ兵装),MNF Le Malin,4,901122,1,405,32,64,31,0,76,0,67,79,9281,356,692,553,0,526,0,1032,1448
恶毒(μ兵装),MNF Le Malin,5,901123,1,564,45,89,44,0,76,0,67,79,9281,356,692,553,0,526,0,1032,1448
恶毒(μ兵装),MNF Le Malin,6,901124,1,803,64,127,62,0,76,0,67,79,9281,356,692,553,0,526,0,1032,1448
不屈,MNF L'Indomptable,3,901131,1,351,26,50,30,0,76,0,69,83,9992,361,683,652,0,529,0,1057,1501
不屈,MNF L'Indomptable,4,901132,1,437,32,62,37,0,76,0,69,83,9992,361,683,652,0,529,0,1057,1501
不屈,MNF L'Indomptable,5,901133,1,608,45,87,52,0,76,0,69,83,9992,361,683,652,0,529,0,1057,1501
不屈,MNF L'Indomptable,6,901134,1,864,65,124,74,0,76,0,69,83,9992,361,683,652,0,529,0,1057,1501
拉·加利索尼埃,MNF La Galissonnière,2,902011,2,599,32,52,58,0,65,0,58,29,15224,440,704,1245,0,450,0,879,801
拉·加利索尼埃,MNF La Galissonnière,3,902012,2,745,40,65,72,0,65,0,58,29,15224,440,704,1245,0,450,0,879,801
拉·加利索尼埃,MNF La Galissonnière,4,902013,2,1037,56,91,101,0,65,0,58,29,15224,440,704,1245,0,450,0,879,801
拉·加利索尼埃,MNF La Galissonnière,5,902014,2,1476,79,129,144,0,65,0,58,29,15224,440,704,1245,0,450,0,879,801
马赛曲,MNF Marseillaise,3,902021,2,622,32,53,61,0,71,0,57,29,15797,447,720,1288,0,492,0,867,801
马赛曲,MNF Marseillaise,4,902022,2,774,40,66,76,0,71,0,57,29,15797,447,720,1288,0,492,0,867,801
马赛曲,MNF Marseillaise,5,902023,2,1077,56,93,106,0,71,0,57,29,15797,447,720,1288,0,492,0,867,801
马赛曲,MNF Marseillaise,6,902024,2,1532,80,132,150,0,71,0,57,29,15797,447,720,1288,0,492,0,867,801
福煦,MNF Foch,2,903011,3,693,44,47,48,0,66,0,45,9,17605,606,649,1036,0,459,0,671,381
福煦,MNF Foch,3,903012,3,862,55,59,60,0,66,0,45,9,17605,606,649,1036,0,459,0,671,381
福煦,MNF Foch,4,903013,3,1200,77,82,83,0,66,0,45,9,17605,606,649,1036,0,459,0,671,381
福煦,MNF Foch,5,903014,3,1707,109,117,118,0,66,0,45,9,17605,606,649,1036,0,459,0,671,381
阿尔及利亚,MNF Algérie,3,903021,3,867,52,41,45,0,72,0,47,11,21856,702,571,995,0,498,0,694,438
阿尔及利亚,MNF Algérie,4,903022,3,1078,65,51,56,0,72,0,47,11,21856,702,571,995,0,498,0,694,438
